"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 20:00","2022","05","24","20:00","-4.1","","-6.1","","86","","","M","29","","21","","","M","101.04","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 21:00","2022","05","24","21:00","-4.9","","-7.2","","84","","","M","29","","20","","","M","101.06","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 22:00","2022","05","24","22:00","-6.8","","-8.0","","91","","","M","28","","20","","","M","101.04","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-24 23:00","2022","05","24","23:00","-8.6","","-9.6","","92","","","M","25","","12","","","M","101.04","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 00:00","2022","05","25","00:00","-7.8","","-9.1","","90","","","M","25","","16","","","M","101.07","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 01:00","2022","05","25","01:00","-7.2","","-8.3","","92","","","M","26","","15","","","M","101.06","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 02:00","2022","05","25","02:00","-6.2","","-7.1","","93","","","M","26","","14","","","M","101.07","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 03:00","2022","05","25","03:00","-5.4","","-6.2","","94","","","M","27","","17","","","M","101.09","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 04:00","2022","05","25","04:00","-4.6","","-5.4","","95","","","M","27","","18","","","M","101.12","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 05:00","2022","05","25","05:00","-3.5","","-4.6","","92","","","M","29","","24","","","M","101.15","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 06:00","2022","05","25","06:00","-3.5","","-4.7","","92","","","M","28","","26","","","M","101.17","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 07:00","2022","05","25","07:00","-3.3","","-4.6","","91","","","M","28","","25","","","M","101.19","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 08:00","2022","05","25","08:00","-2.7","","-4.2","","89","","","M","29","","25","","","M","101.20","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 09:00","2022","05","25","09:00","-2.7","","-4.3","","89","","","M","28","","23","","","M","101.22","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 10:00","2022","05","25","10:00","-2.2","","-3.9","","88","","","M","27","","23","","","M","101.21","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 11:00","2022","05","25","11:00","-1.7","","-3.6","","87","","","M","28","","25","","","M","101.24","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 12:00","2022","05","25","12:00","-1.4","","-3.4","","86","","","M","26","","24","","","M","101.23","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 13:00","2022","05","25","13:00","-0.9","","-3.2","","85","","","M","27","","26","","","M","101.25","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 14:00","2022","05","25","14:00","-0.8","","-3.0","","85","","","M","26","","23","","","M","101.25","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 15:00","2022","05","25","15:00","-0.8","","-2.7","","88","","","M","25","","24","","","M","101.24","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 16:00","2022","05","25","16:00","-0.7","","-2.6","","87","","","M","26","","32","","","M","101.22","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 17:00","2022","05","25","17:00","-1.1","","-2.6","","89","","","M","24","","21","","","M","101.21","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 18:00","2022","05","25","18:00","-1.3","","-2.5","","92","","","M","25","","21","","","M","101.17","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 19:00","2022","05","25","19:00","-1.6","","-2.9","","91","","","M","25","","24","","","M","101.11","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 20:00","2022","05","25","20:00","-2.9","","-3.9","","92","","","M","24","","17","","","M","101.10","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 21:00","2022","05","25","21:00","-3.6","","-4.6","","93","","","M","23","","18","","","M","101.06","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 22:00","2022","05","25","22:00","-3.3","","-4.5","","91","","","M","24","","22","","","M","101.03","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-25 23:00","2022","05","25","23:00","-3.4","","-4.7","","91","","","M","24","","21","","","M","101.01","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 00:00","2022","05","26","00:00","-3.8","","-5.0","","91","","","M","24","","18","","","M","100.98","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 01:00","2022","05","26","01:00","-5.5","","-6.6","","92","","","M","25","","19","","","M","100.95","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 02:00","2022","05","26","02:00","-6.6","","-7.4","","94","","","M","25","","14","","","M","100.94","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 03:00","2022","05","26","03:00","-7.2","","-8.2","","92","","","M","25","","15","","","M","100.90","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 04:00","2022","05","26","04:00","-6.8","","-7.8","","93","","","M","24","","13","","","M","100.87","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 05:00","2022","05","26","05:00","-5.0","","-6.3","","91","","","M","22","","5","","","M","100.82","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 06:00","2022","05","26","06:00","-5.2","","-6.2","","92","","","M","23","","6","","","M","100.76","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 07:00","2022","05","26","07:00","-4.2","","-5.8","","89","","","M","22","","6","","","M","100.74","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 08:00","2022","05","26","08:00","-2.4","","-4.4","","86","","","M","17","","5","","","M","100.67","","","","-4","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 09:00","2022","05","26","09:00","-0.5","","-4.0","","77","","","M","18","","5","","","M","100.62","","","","-2","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 10:00","2022","05","26","10:00","0.3","","-3.8","","74","","","M","20","","7","","","M","100.57","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 11:00","2022","05","26","11:00","0.7","","-3.7","","72","","","M","24","","7","","","M","100.53","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 12:00","2022","05","26","12:00","2.1","","-2.7","","70","","","M","19","","5","","","M","100.50","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 13:00","2022","05","26","13:00","2.1","","-2.8","","70","","","M","24","","7","","","M","100.49","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 14:00","2022","05","26","14:00","2.3","","-2.1","","73","","","M","22","","10","","","M","100.46","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 15:00","2022","05","26","15:00","2.4","","-1.9","","74","","","M","26","","4","","","M","100.44","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 16:00","2022","05","26","16:00","2.0","","-1.0","","80","","","M","20","","9","","","M","100.39","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 17:00","2022","05","26","17:00","1.9","","-1.4","","79","","","M","20","","5","","","M","100.37","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 18:00","2022","05","26","18:00","2.0","","-1.5","","77","","","M","24","","5","","","M","100.38","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 19:00","2022","05","26","19:00","2.0","","-1.6","","77","","","M","9","","3","","","M","100.32","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 20:00","2022","05","26","20:00","1.1","","-1.2","","85","","","M","4","","7","","","M","100.30","","","","","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 21:00","2022","05","26","21:00","-0.5","","-1.7","","92","","","M","4","","8","","","M","100.31","","","","-3","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 22:00","2022","05","26","22:00","-1.0","","-1.8","","95","","","M","8","","5","","","M","100.30","","","","-3","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-26 23:00","2022","05","26","23:00","-1.9","","-2.4","","96","","","M","7","","5","","","M","100.28","","","","-4","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 00:00","2022","05","27","00:00","-2.8","","-3.2","","97","","","M","9","","5","","","M","100.29","","","","-5","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 01:00","2022","05","27","01:00","-4.1","","-4.4","","98","","","M","3","","5","","","M","100.28","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 02:00","2022","05","27","02:00","-4.5","","-4.9","","97","","","M","8","","4","","","M","100.27","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 03:00","2022","05","27","03:00","-5.9","","-6.5","","96","","","M","4","","12","","","M","100.28","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 04:00","2022","05","27","04:00","-4.5","","-5.0","","97","","","M","8","","9","","","M","100.27","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 05:00","2022","05","27","05:00","-5.8","","-6.5","","95","","","M","8","","10","","","M","100.27","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 06:00","2022","05","27","06:00","-6.2","","-6.9","","94","","","M","9","","14","","","M","100.27","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 07:00","2022","05","27","07:00","-4.9","","-6.0","","92","","","M","7","","14","","","M","100.29","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 08:00","2022","05","27","08:00","-4.0","","-5.0","","92","","","M","9","","13","","","M","100.28","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 09:00","2022","05","27","09:00","-2.4","","-4.2","","88","","","M","11","","13","","","M","100.25","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 10:00","2022","05","27","10:00","-1.7","","-3.4","","88","","","M","11","","16","","","M","100.26","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 11:00","2022","05","27","11:00","-1.8","","-3.1","","91","","","M","11","","15","","","M","100.28","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 12:00","2022","05","27","12:00","-1.5","","-2.5","","93","","","M","9","","12","","","M","100.31","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 13:00","2022","05","27","13:00","-1.7","","-2.3","","95","","","M","10","","13","","","M","100.31","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 14:00","2022","05","27","14:00","-1.0","","-1.4","","97","","","M","11","","11","","","M","100.34","","","","-5","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 15:00","2022","05","27","15:00","-0.7","","-1.2","","96","","","M","10","","19","","","M","100.32","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 16:00","2022","05","27","16:00","-0.6","","-1.1","","96","","","M","12","","18","","","M","100.33","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 17:00","2022","05","27","17:00","-0.7","","-1.2","","97","","","M","10","","16","","","M","100.35","","","","-5","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 18:00","2022","05","27","18:00","-1.2","","-1.9","","95","","","M","9","","22","","","M","100.34","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 19:00","2022","05","27","19:00","-1.3","","-2.1","","94","","","M","9","","19","","","M","100.36","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 20:00","2022","05","27","20:00","-1.6","","-2.7","","92","","","M","9","","22","","","M","100.39","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 21:00","2022","05","27","21:00","-2.6","","-3.8","","92","","","M","8","","26","","","M","100.44","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 22:00","2022","05","27","22:00","-3.8","","-5.2","","90","","","M","8","","27","","","M","100.48","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-27 23:00","2022","05","27","23:00","-4.6","","-6.0","","90","","","M","8","","31","","","M","100.53","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 00:00","2022","05","28","00:00","-5.2","","-6.5","","90","","","M","8","","29","","","M","100.57","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 01:00","2022","05","28","01:00","-5.9","","-7.4","","89","","","M","7","","29","","","M","100.60","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 02:00","2022","05","28","02:00","-6.6","","-8.7","","85","","","M","7","","25","","","M","100.66","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 03:00","2022","05","28","03:00","-6.9","","-9.9","","79","","","M","7","","29","","","M","100.69","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 04:00","2022","05","28","04:00","-7.0","","-9.8","","80","","","M","7","","29","","","M","100.71","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 05:00","2022","05","28","05:00","-6.9","","-10.8","","74","","","M","8","","28","","","M","100.76","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 06:00","2022","05","28","06:00","-7.0","","-9.8","","81","","","M","7","","26","","","M","100.79","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 07:00","2022","05","28","07:00","-6.9","","-8.7","","87","","","M","7","","26","","","M","100.84","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 08:00","2022","05","28","08:00","-6.9","","-9.1","","84","","","M","8","","28","","","M","100.88","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 09:00","2022","05","28","09:00","-6.4","","-9.1","","81","","","M","8","","28","","","M","100.91","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 10:00","2022","05","28","10:00","-6.3","","-9.0","","81","","","M","8","","26","","","M","100.96","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 11:00","2022","05","28","11:00","-5.7","","-8.6","","80","","","M","8","","22","","","M","101.00","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 12:00","2022","05","28","12:00","-5.5","","-8.5","","80","","","M","8","","26","","","M","101.02","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 13:00","2022","05","28","13:00","-5.0","","-8.7","","76","","","M","9","","27","","","M","101.07","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 14:00","2022","05","28","14:00","-4.4","","-8.0","","76","","","M","9","","28","","","M","101.10","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 15:00","2022","05","28","15:00","-4.5","","-7.7","","78","","","M","8","","30","","","M","101.14","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 16:00","2022","05","28","16:00","-4.5","","-7.8","","78","","","M","8","","32","","","M","101.16","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 17:00","2022","05","28","17:00","-4.5","","-7.6","","79","","","M","8","","27","","","M","101.18","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 18:00","2022","05","28","18:00","-4.9","","-7.9","","80","","","M","8","","28","","","M","101.19","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 19:00","2022","05","28","19:00","-5.1","","-7.8","","82","","","M","10","","22","","","M","101.22","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 20:00","2022","05","28","20:00","-5.8","","-8.0","","84","","","M","10","","18","","","M","101.26","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 21:00","2022","05","28","21:00","-6.8","","-8.4","","88","","","M","7","","16","","","M","101.28","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 22:00","2022","05","28","22:00","-7.8","","-9.1","","90","","","M","8","","18","","","M","101.28","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-28 23:00","2022","05","28","23:00","-8.6","","-9.8","","91","","","M","9","","19","","","M","101.31","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 00:00","2022","05","29","00:00","-8.3","","-9.6","","91","","","M","9","","23","","","M","101.31","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 01:00","2022","05","29","01:00","-8.4","","-9.8","","90","","","M","9","","23","","","M","101.32","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 02:00","2022","05","29","02:00","-8.1","","-9.8","","88","","","M","10","","27","","","M","101.33","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 03:00","2022","05","29","03:00","-8.4","","-10.0","","89","","","M","10","","24","","","M","101.34","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 04:00","2022","05","29","04:00","-6.9","","-8.7","","87","","","M","11","","22","","","M","101.36","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 05:00","2022","05","29","05:00","-6.7","","-9.2","","82","","","M","11","","27","","","M","101.39","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 06:00","2022","05","29","06:00","-6.3","","-9.2","","80","","","M","10","","24","","","M","101.41","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 07:00","2022","05","29","07:00","-5.1","","-8.3","","78","","","M","11","","23","","","M","101.43","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 08:00","2022","05","29","08:00","-4.7","","-8.0","","78","","","M","11","","26","","","M","101.48","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 09:00","2022","05","29","09:00","-4.3","","-7.1","","80","","","M","10","","24","","","M","101.49","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 10:00","2022","05","29","10:00","-3.7","","-7.0","","78","","","M","10","","26","","","M","101.54","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 11:00","2022","05","29","11:00","-3.1","","-6.9","","75","","","M","11","","31","","","M","101.57","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 12:00","2022","05","29","12:00","-2.3","","-7.3","","69","","","M","10","","29","","","M","101.62","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 13:00","2022","05","29","13:00","-2.2","","-7.4","","68","","","M","12","","30","","","M","101.66","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 14:00","2022","05","29","14:00","-1.9","","-6.7","","69","","","M","12","","29","","","M","101.69","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 15:00","2022","05","29","15:00","-1.7","","-6.7","","68","","","M","11","","27","","","M","101.73","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 16:00","2022","05","29","16:00","-1.6","","-6.2","","71","","","M","10","","22","","","M","101.78","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 17:00","2022","05","29","17:00","-2.0","","-6.4","","72","","","M","10","","18","","","M","101.82","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 18:00","2022","05","29","18:00","-2.5","","-6.8","","73","","","M","9","","25","","","M","101.85","","","","-9","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 19:00","2022","05","29","19:00","-3.1","","-6.6","","77","","","M","9","","23","","","M","101.90","","","","-10","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 20:00","2022","05","29","20:00","-4.1","","-7.1","","80","","","M","9","","27","","","M","101.94","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 21:00","2022","05","29","21:00","-5.2","","-7.5","","84","","","M","9","","20","","","M","101.98","","","","-12","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 22:00","2022","05","29","22:00","-5.9","","-7.9","","86","","","M","9","","20","","","M","102.02","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-29 23:00","2022","05","29","23:00","-6.8","","-8.4","","88","","","M","7","","17","","","M","102.05","","","","-13","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 00:00","2022","05","30","00:00","-7.5","","-9.0","","90","","","M","6","","16","","","M","102.07","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 01:00","2022","05","30","01:00","-8.1","","-9.6","","89","","","M","6","","14","","","M","102.10","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 02:00","2022","05","30","02:00","-9.8","","-11.3","","89","","","M","3","","12","","","M","102.11","","","","-16","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 03:00","2022","05","30","03:00","-9.9","","-11.3","","90","","","M","4","","15","","","M","102.12","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 04:00","2022","05","30","04:00","-9.9","","-11.5","","88","","","M","4","","15","","","M","102.15","","","","-17","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 05:00","2022","05","30","05:00","-9.4","","-11.4","","85","","","M","4","","13","","","M","102.16","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 06:00","2022","05","30","06:00","-8.6","","-10.9","","83","","","M","3","","17","","","M","102.17","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 07:00","2022","05","30","07:00","-7.9","","-10.4","","82","","","M","4","","17","","","M","102.18","","","","-15","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 08:00","2022","05","30","08:00","-7.1","","-9.8","","81","","","M","3","","17","","","M","102.22","","","","-14","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 09:00","2022","05","30","09:00","-5.4","","-8.1","","81","","","M","4","","15","","","M","102.22","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 10:00","2022","05","30","10:00","-5.3","","-8.2","","80","","","M","3","","16","","","M","102.23","","","","-11","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 11:00","2022","05","30","11:00","-3.7","","-6.1","","83","","","M","4","","10","","","M","102.22","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 12:00","2022","05","30","12:00","-2.7","","-5.9","","79","","","M","5","","5","","","M","102.24","","","","-5","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 13:00","2022","05","30","13:00","-2.4","","-4.9","","83","","","M","36","","7","","","M","102.26","","","","-5","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 14:00","2022","05","30","14:00","-2.1","","-5.4","","78","","","M","1","","5","","","M","102.27","","","","-4","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 15:00","2022","05","30","15:00","-1.2","","-5.2","","74","","","M","4","","7","","","M","102.27","","","","-4","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 16:00","2022","05","30","16:00","-1.0","","-4.6","","77","","","M","1","","7","","","M","102.28","","","","-4","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 17:00","2022","05","30","17:00","-1.0","","-4.9","","75","","","M","3","","7","","","M","102.28","","","","-4","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 18:00","2022","05","30","18:00","-1.0","","-5.6","","71","","","M","12","","8","","","M","102.27","","","","-4","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 19:00","2022","05","30","19:00","-1.5","","-4.1","","82","","","M","12","","7","","","M","102.27","","","","-4","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 20:00","2022","05","30","20:00","-1.9","","-4.3","","84","","","M","12","","8","","","M","102.29","","","","-5","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 21:00","2022","05","30","21:00","-2.7","","-4.3","","88","","","M","14","","9","","","M","102.27","","","","-6","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 22:00","2022","05","30","22:00","-4.0","","-5.0","","93","","","M","15","","8","","","M","102.25","","","","-7","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-30 23:00","2022","05","30","23:00","-4.9","","-6.0","","92","","","M","16","","8","","","M","102.23","","","","-8","","NA"
"-105.14","69.11","CAMBRIDGE BAY A","2400603","2022-05-31 00:00","2022","05","31","00:00","-5.5","","-6.2","","95","","","M","13","","8","","","M","102.21","","","","-9","","NA"
